cardID,bigint1
164155,114884755233951
164160,474083922576581
164164,437646589082695
164178,121759245805135
164202,416116447779430
164203,416151058913894
164204,66487183076194
164205,345307466344818
164206,189613734672577
164207,363199267129667
164208,107608100053451
164209,350440893743877
164210,539504944917063
164211,372479077809299
164212,227712030234849
164213,398698459951276
164214,398698459951276
164215,394342525948518
164216,208033745126708
164217,208033745126708
164231,471491720651731
164232,384648797577417
164233,464307947634024
164234,473439062730844
164235,187531806522465
164280,364130853473980
164281,83944890944590
164282,305397099877232
164283,542473752842082
164284,372345062452312
164285,464171518458416
164286,539551110667991
164287,477274791849306
164288,412134996469210
164289,365230605198414
164296,214480616740683
164297,310331191793691
164298,433902606966677
164299,433627997495193
164300,333462004931049
164301,146015897439289
164302,216350281878585
164303,510555337118419
164304,437622385940931
164305,453622312573155
164306,324567082939974
164314,133623146373104
164315,418373909241237
164388,262560388063836
164458,389184603340071
164460,539981448761957
164788,349858473500231
165633,387902490833742
165634,339497994372765
165648,535277724050243
165649,399016090706833
165650,528544632944238
165651,408481568144747
165652,368114511120695
165653,363509344540979
165654,547158676876888
165655,374561561426773
165656,373446385922912
165657,514165626609201
165658,140385446840723
165659,438959828915808
165660,496849377827824
165661,364345170104753
165662,375737634276236
165663,377881097708295
165664,398577475626831
165665,232689695477211
165666,548265571130909
165667,306294239669126
165668,345900427456346
165669,319523696856440
165670,390194531928883
165671,548812232608598
165672,505525352934437
165673,468449305748770
165674,332717946316573
165675,328311243122510
165676,496522631980618
165677,514212163532852
165678,373728971656728
165679,399758528341957
165680,356060021402466
165681,505490464972865
165682,540500872155908
165683,363893976742000
165684,527405040536515
165685,531700816677977
165686,531756740927028
165687,538782700801073
165688,539383708937304
165689,529566709192860
165690,262256183761137
165691,441589878495281
165692,397643294618721
165693,340450374064307
165694,303291854805224
165695,391179344124465
165696,73935141484595
165697,536110822071570
165698,395369033666322
165699,536113090141256
165700,329433610849816
165701,548856203057845
165702,215327804894409
165703,509653766251819
165704,318548729163872
165705,229509533546014
165706,487067230744976
165707,486245998343580
165708,469210849424796
165709,528683150224920
165710,471368467282077
165711,428307767234367
165712,497896287251802
165713,540555173826112
165714,469066969566855
165715,540466239293842
165716,271360453257816
165717,219062338328882
165718,356986085972915
165719,413034360129938
165720,531808614419012
165721,398043675156939
165722,531493752708029
165723,498927087725102
165724,266825367292438
165725,183656219006865
165726,272216287722012
165727,271045960184345
165728,387997811487286
165729,267887013809813
165730,549365348624464
165731,247275464710547
165732,135578111219810
165733,469784929195428
165734,206451465944464
165735,249100490669492
165736,301141489959864
165737,531635531638727
165738,178140990100858
165739,187821241106192
165740,187748292194162
165741,267415630649906
165742,355999869835449
165743,373729343914697
165744,548824177986342
165745,527386770147650
165746,531921218605281
165747,235221628232296
165748,490777431713042
165749,51525841003796
165750,51242909966769
165751,389387740915283
165752,329679660399204
165753,127300935497568
165754,320263487425309
165755,178897419570079
165756,196420268146580
165757,162443856784804
165758,398594900910615
165759,543885036931664
165760,249095464505033
165761,264454218133084
165762,538851067473732
165763,529867222493896
165764,490987953693635
165765,162861655181670
165766,174022740287922
165767,490777357392869
165768,495520484468628
165769,273258089035283
165770,464068702788549
165771,266726387184068
165772,267164588468277
165773,279881732219537
165774,486642786856002
165775,543606635289413
165776,288636493781099
165777,478086003718609
165778,539706909286593
165779,45833199330086
165780,267004343889478
165781,531895377177958
165782,275960745700376
165783,165672680000096
165784,244654880480016
165785,530636139597264
165786,273284637162645
165787,277931980104820
165788,493145833382591
165789,539431127427860
165790,318768549308542
165791,465656074334415
165792,510749825583985
166288,380586954646407
166289,529072571830151
166290,265553943256249
166291,274367243409835
166292,496598680487436
166293,496596667221508
166294,436411033197330
166295,207348264721170
166296,400880924565703
166409,482167808729118
166410,490940145617728
166411,398872259504208
166412,559279242820164
166413,162305211214919
166464,329679661439282
166498,539370790456375
166499,498710288146238
166500,254497415420946
166501,254497415420946
166502,254497415420946
166503,254497952259090
166530,233919171270833
166531,392267573074097
166532,270110448687121
166533,535367611582515
166670,424678244379984
166678,496528470001605
167077,420234700360829
167078,53445834412834
167079,145904079592997
167080,418992052252649
167081,349812907951809
167128,140611070101381
167129,137659704023521
167222,268199553993494
167223,99354287689331
167793,398740709483473
167796,529558008475200
168026,399690603609208
168030,539609207082505
168088,264512270122036
168093,166090735327077
168100,338010914745286
168114,462316437402050
168146,507500166538828
168174,535243357441434
168175,530811722943962
168176,359321773829528
168177,376913958825610
168178,530845310930394
168179,552835543518346
168187,376948545743498
168189,376383791098506
168190,377085482453138
168191,376930870946442
168192,372549996964498
168194,495695819361426
168196,376948043466906
168198,469030449306962
168201,425397756713653
168205,165550157551341
168206,307024182553922
168208,232706935122137
168209,95872904387043
168210,264089841589687
168211,478482114100802
168212,509250453437714
168213,542235801206038
168214,262138086503520
168215,486087676861593
168216,486568645582225
168217,205115139906709
168218,486018889637277
168219,486572859683297
168220,487672371343457
168221,486572868104385
168222,487672374489313
168223,224889192960919
168224,460533015074197
168225,374149879623306
168226,500061099314586
168227,376898650819738
168228,376898650173080
168229,500043923639706
168230,376915838946456
168231,495697684253835
168232,513285306903691
168233,374785794304138
168234,372032452357770
168235,495697680977051
168236,512739875417738
168237,372002387586698
168238,261139489833943
168239,521913043848337
168240,381239417970033
168241,513082198681543
168242,302009595808469
168243,262561217459417
168244,271190043425872
168245,518073793124900
168246,518485044435488
168247,443204988741680
168248,269935143935121
168249,377571887342346
168250,540689193930580
168251,302197092421273
168252,280135450862414
168356,198639252811163
168357,130525290902405
168358,398075932659261
168539,130718534605506
168540,133467238177403
168542,129893836151490
168543,416935414140129
169142,260025181866758
169143,491293233455430
169144,491292965036358
169414,291626570323579
169543,133274364432176
169636,450474672302418
169669,90069568870555
169670,468640661622339
169759,531912411159207
169761,540465977852497
169797,390768713576544
169938,478133569661297
169940,226280714209650
169944,42465091796072
169945,252462587583602
169946,183189630237046
169947,233906210580945
169948,93379997284675
169949,161478566680950
169950,147940769151224
169951,64442186755688
169954,169969735514467
169955,266743466900577
170032,248588133732699
170033,249349669402005
170121,195773817330933
170273,217709622052709
170274,394056419903943
170275,499326233060882
170276,359035276334780
170277,442149470382269
170278,188321084147484
170279,549988309731276
170280,31493757398125
170337,491292914690498
170338,265457082047157
170339,230616596486837
170340,364894700767539
170341,514393989454099
170346,358434604584211
170347,517174679972374
170456,239850741227755
170457,238201473786091
170458,238235831427307
170459,238235833508329
170806,399494298941552
170807,544906906700624
170808,530527616913055
170810,486675947141713
170811,363756003108428
170812,531224297151188
170813,390144281949800
170816,529419254458331
170817,458157969018392
170818,399006993616023
170819,399073573603795
170820,293249819783649
170821,388829019843153
170822,486654326717029
170823,191987400172964
170824,262362506717628
170825,364860345952626
170826,514186429106452
170827,517481336967121
170828,354510241045044
170829,433575504774687
170830,497947552325859
170831,408661957355081
170832,533989107869510
170833,495629625519464
170834,267890108162757
170837,232742603987093
170838,417488423760692
170839,376843812803297
170840,355825924931905
170841,191439232380104
170842,328231303019939
170843,328276335787372
170844,346912405926496
170845,377392214673682
170846,178700892499300
170847,254930099349561
170848,249157734542832
170849,293215393327954
170850,408662090205393
170851,355896250670688
170852,530845718161939
170853,540496020827345
170854,514457685727884
170855,319430271346925
170856,532033012589152
170857,496899858374241
170858,540708531605016
170859,530709223056964
170860,509808696101652
170861,219819824659312
170862,549367580231728
170863,439451826621204
170864,398877961501523
170865,178920004303777
170866,232624797629024
170867,232624797367904
170868,539469422701912
170869,469084633090501
170870,537236220947802
170871,215001894623671
170872,264601377072836
170873,331679966498525
170874,359258586619481
170875,179315754478919
170876,179796909628494
170877,144668101590252
170878,539443704114249
170879,541953041906000
170880,364344950165729
170881,512778683819083
170882,496459616761827
170883,494396950223671
170884,486654407619523
170885,303017112020169
170886,496532173030529
170887,271090139019490
170888,281037328592940
170889,557651357735009
170890,461502062858056
170891,424358933813307
170892,354449545792798
170893,528749241502323
170894,390529643746275
170895,252471189711314
170896,460444156080877
170897,345483328756940
170898,388844976891876
170899,531815788335008
170900,398319668739013
170901,546101110840210
170902,494425154653010
170903,529573799025591
170904,153511481420229
170905,230792637725238
170906,229982431399758
170907,480959408396465
170908,315675376174690
170909,65863551136360
170910,315675472675650
170911,560945747795476
170912,258208283633464
170913,205366182198432
170914,196570088189233
170915,280985524758568
170916,479030824865170
170917,540188982918694
170918,443296851900100
170919,553247831014976
170920,543336014838163
170921,465682976743095
170922,346540719367686
170923,231094265945808
170924,468724115058503
170925,531121179893684
170926,487448863899104
170927,209399601816714
170928,195783598782868
170929,460774457325598
170930,461196329542500
170931,302907235268204
170932,547476372205128
170933,531919441808624
170934,389105883571012
170935,328153976822614
170936,81495559212436
170937,205182038411575
170938,469051379002413
170939,495637655600433
170940,390144281938790
170941,539500919942852
170942,539675711909460
170943,557199165795212
170944,539332120677535
170974,398603218214232
170975,538318637652596
170976,477931401677652
170977,530605239672768
170978,398938235869297
170980,495489857431071
170983,530949342505043
170984,460117064834657
170985,262560123544261
170986,530635065336775
170987,557126291121360
170988,535343032719001
170989,486933632476868
170990,464171255107525
170991,530566401822576
170992,460545559375384
170993,451818000494148
170994,266683158490389
170995,469325351496732
170996,532906845565701
170997,539625499419461
170998,253868167457232
170999,489055186934039
171000,469324376116937
171001,554828636955205
171002,469075309957714
171003,289032012330565
171004,548193693822353
171005,482532265893144
171006,495316343012609
171007,530876382144464
171008,548158526207940
171009,473379655540545
171010,478064731229976
171011,482260513531219
171012,54832586855000
171013,231775685319394
171014,205119514101364
171015,201000753665464
171016,365775947347206
171017,283931467081510
171018,504307984356193
171019,559260730909446
171020,444828496004668
171021,447071000104025
171022,277378504172353
171023,497629526676320
171024,431908692087550
171025,437460975537257
171026,252748131225107
171033,347417875329123
172930,518616127637324
172931,547526962319118
172932,275467896359967
172933,245796919053471
172934,544797139934290
172935,544658996599920
172936,119474597433115
172937,556508994612283
173063,468981235857692
173064,530811433526047
173081,58334949874145
173082,5211837829478
173088,240195574751330
173089,306980325836431
173090,289752022305997
173091,289752022305997
173092,215293965409679
173093,262332460461249
173094,535242442804244
173095,535038951950358
173096,367358060088086
173097,539400821590725
173098,533061996169617
173099,559393872537025
173100,543730133160884
173101,511224797776412
173102,301144844454400
173103,540846123391794
173104,517629138710624
173105,337680760802832
173106,543353576896578
173107,500909292276935
173108,481592105281358
173109,494546141850700
173111,490971442469013
173112,331598986520898
173113,132481631067792
173114,4762629675983
173115,481405223439408
173116,517100162804963
173255,534566094248083
173381,263372199080016
173382,556994187061338
173383,508513709996166
173384,259089844722595
173392,27070313330247
173393,160757372763378
173399,447637380405602
173641,522186733150416
173642,522186733150416
174062,328484072973839
174129,556864127020096
174430,333772335281216
174486,280554965588553
174487,486366708362436
174488,369002639008592
174489,350865296102477
174490,337649139694671
174491,349765783500108
174492,103680668670949
174493,103889238105701
174494,259701337633872
174495,53579342691700
174502,285776500603210
174503,286917832484588
174504,288944618812621
174505,241774668569232
174506,229783152385050
174507,232914972854418
174508,230801278523573
175062,287589760703260
175063,287555400987420
175064,338208765447617
175169,496060174952399
175263,422104261200400
175265,67282309815725
175266,344777479232686
175267,309723092769071
175268,344904173423919
175269,531758889487108
175270,327953089830461
175271,420723597522145
175272,363066098489826
175273,399222690829465
175274,363206221542223
175275,494384150106902
175276,239951723147745
175277,447112790510358
175279,219061231406512
175312,517487851346577
175347,478221161555523
175348,530812873575899
175365,487038723558553
175366,513662132722097
175369,540725704992333
175371,355784413558243
175379,514492032682593
175380,179800390712647
175381,356133446098488
175382,530948864101686
175383,353696369140580
175384,391175140845505
175385,402142463543856
175386,294348662137934
175387,496619950220098
175392,531644053736085
175400,96377165663808
175403,442696371808965
175412,391108541762322
175416,386642870282352
175417,500867673099796
175425,531981281798498
175431,60947545301578
175438,328189408218007
175439,513742269982305
175441,542863542190833
175450,328302918640518
175451,390727097455200
175456,109221780794492
175459,390737963321166
175467,429405904139667
175468,346745751088249
175469,531945789336652
175472,239790428236228
175473,425982674111076
175476,166702771972035
175477,441449994979095
175478,197826236200862
175479,265965004147153
175480,446373009892297
175481,302602812149486
175482,399737121049968
175483,509270856829424
175484,398910350953318
175485,473396040534468
175486,539709946079824
175487,530879619150437
175488,267027184364881
175489,539350378508996
175490,530498684983634
175491,530773601443905
175492,280324084353812
175493,271150401594688
175494,482638529580689
175495,486286035833443
175496,183281999424783
175497,187013250332580
175498,429476850788657
175499,328166006318600
175500,429786770479766
175501,56021578169971
175502,429476502650277
175503,461325263780300
175504,266849795269276
175505,239516138251812
175506,550177634012366
175507,422518329756047
175508,161189731575278
175509,509353660817359
175510,170278350707813
175511,511522646808044
175552,111667329456695
175553,438033919537310
175554,86263758808468
175555,160284412033809
175556,164819869394705
175557,159753715133893
175558,472941446210742
175559,449198045717226
175560,279879078797530
175561,507230940902105
175562,34585377132421
175563,232256428990689
175564,129118747272038
176625,255509339986758
176626,258604470000070
176627,262862321900354
176628,68425335658572
176629,491056906446404
176630,474736766346765
176631,556474104943765
176632,478979548552608
176633,561062316790265
176634,558982971132436
176636,258879211641411
176637,105979458050759
176638,279674198060032
176639,470527922086226
176942,332244580953440
176943,348022183142755
176944,473546136582100
177110,534976945657968
177111,266229091919762
177112,248069231492145
177113,439322193180772
177120,351384178943459
177121,471387560496097
177122,301668626237779
177123,551685723482628
177124,504129872602586
177125,528667019373642
177126,283794954501423
177127,473255373645892
177128,254486630298182
177129,338895892356293
177130,413455307321309
177131,363341009397090
177155,164131193621861
177156,502778121901281
177157,485334830127562
177162,269301065718420
177163,534930707696789
177164,76534662436917
177165,387694326528101
177166,263351315977107
177167,208998100585689
177525,429858644315587
177527,202783288329247
177528,265113328954959
177529,305220881265341
177530,323502078528711
177531,440394977276827
177532,464239827999646
177707,543508116131098
177708,552076514457811
177709,478133687224509
177710,433871339738023
177864,555848063568280
177866,375746430589652
177867,125742824715437
177868,259250770530517
177869,548721744287772
177870,261432889650065
177871,239218276660493
177872,292624482333628
177873,292623943889726
177874,42758736561889
177875,130728107775345
177898,200414616610217
177899,200406048105868
177900,64135046503865
177901,266754765494581
177903,427406748950070
177904,86029193956865
177905,402671355520576
177906,196280999725027
177907,195802111051725
178007,539657683936662
178008,537541209213788
178009,473209053699780
178010,537463241782368
178011,388495322079814
178489,540011726527003
178490,258880350345794
178491,62102103546310
178492,134636547299420
178493,117867984083531
178692,328274725025672
178693,464550817705247
178755,51738571148741
178761,512089130165449
178762,499071120353048
178793,538405434837910
178794,460219208880022
178795,429587043061622
178796,501014195733045
178797,428446437737076
178798,363717306464860
178799,531020870326320
178800,398556262871621
178801,513081214902100
178802,539431456515523
178803,358093011084225
178804,548265573300816
178805,426134365203681
178806,398801323057892
178807,440773409037900
178808,352873688369685
178809,399874442276421
178810,399971166757686
178811,405329060613015
178812,538851077829605
178813,328569454148019
178814,46858570314879
178815,64452870846505
178816,332711963765145
178817,509962995110756
178818,387729627831110
178819,390073341568600
178820,544213881063958
178821,222780195465672
178822,151991282694473
178823,82032439519561
178824,509714529024112
178825,508921567027651
178826,530950544694608
178827,216313485619953
178828,557097166114624
178829,512975246331190
178830,530742647120968
178831,363344160101171
178832,354834959047665
178833,530648419540056
178834,532040193944637
178835,187754736860950
178836,178801892768020
178837,253541231344073
178838,495492184561260
178839,496866572896197
178840,239951653451501
178841,377952446488928
178842,367643502151181
178843,302550715180896
178844,522529104206640
178845,362546184856667
178846,537256606754076
178847,197729730468274
178848,250235647003526
178849,179854142618046
178850,502294436679452
178851,512242540402570
178852,546066498697274
178853,495475209308097
178854,230552025630296
178855,495680220243681
178856,514166767883473
178857,267830627430932
178858,178944694038786
178859,250255032236468
178860,364589815432755
178861,498830767892040
178862,532084291283524
178863,360114281326195
178864,352822418818658
178865,513354503342515
178866,496581544781479
178867,249170989633417
178868,460229608764259
178869,108385889279528
178870,395753420495472
178871,373729466555328
178872,232611953891977
178873,434125554583116
178874,518060763253361
178875,373446529535024
178876,292522026773850
178877,505456170115392
178878,549641168619920
178879,411970151659601
178880,389867130216085
178881,536291801870968
178882,396724213985521
178883,548815668277472
178884,530807525401700
178885,319827010301273
178886,355990765448792
178887,539362720130156
178888,275517916261587
178889,532899188448977
178890,434020718217925
178891,513063966357047
178892,493549836390045
178893,220594271317661
178894,438280781650097
178895,196372448752629
178896,266706969388852
178897,249363889333980
178898,368606500434528
178899,505460167363072
178900,129360243372617
178901,505354773530253
178902,540442363470275
178903,319905378890082
178904,425662798518449
178905,284940326197586
178906,329196461953895
178907,417640598761537
178908,496321872022842
178909,460643986993596
178910,460256132673944
178911,108416438333880
178912,547277776667156
178913,230788161116213
178914,320637266077513
178915,443892035114177
178916,493620133638603
178917,306865454728393
178918,356050738452883
178919,511855005239985
178920,497682640057688
178921,505460838520836
178922,249544087198371
178923,226212105951921
178924,365025121298152
178925,232611641035294
178926,499302995401555
178927,504149927699347
178928,539675579659746
178929,552110770104013
178930,211571638062495
178931,305268653775024
178932,350829698175200
178933,265973464145946
178934,330533003088444
178935,43560403691440
178936,38050095196152
178937,543279748255171
178938,553523779553985
178939,556899891170432
178940,531808442752528
178941,531542224944275
178942,443297736908497
178943,548162600875842
178944,499304125058998
178945,109788749523212
178946,258220116158585
178947,250222822043965
178948,547459318693056
178949,219488083120354
178950,198579996408818
178951,254620863904993
178952,494381173336014
178953,536042726130567
178954,516699690896154
178955,547469089377354
178956,518105218947491
178957,548846856342288
178958,562491081494096
178959,500821868939586
178960,234875457644394
178961,494521572414189
178962,512078147765125
178963,473015054113596
178964,498883595732427
178965,531990427734312
178966,540910483544368
178967,554064820076897
178968,470176646855333
178969,64452641879392
178970,328322472388556
178971,498953412477355
178972,500679949749062
178973,247292466302937
178974,398329189116354
178975,539316085213734
178976,531912562445912
178977,247000536349337
178978,544108437047377
178979,267066484254913
178980,175578505032091
178981,232043031850129
178982,149029969998995
178983,535038078300995
178984,390074362903310
178985,534934046584406
178986,543279167867735
178987,323503016160586
178988,535037646277269
178989,539426461731795
178990,441647522588069
178991,222703873060753
178992,235064209197558
178993,468981497756086
178994,278580547429141
178995,438196353193572
178996,252436572636257
178997,271390574995145
178998,172382891208034
178999,464664440671512
179000,144667936579279
179001,530326903151216
179002,507087782356661
179003,459919590476228
179004,459919523375556
179005,424737365871044
179006,425284907064260
179007,272216560519956
179008,543417686052690
179009,497987138120353
179010,425429983652638
179011,127119678366465
179012,539638382737120
179013,260336573517504
179014,491440009136145
179015,253832981980949
179016,18473102783468
179017,500088977432108
179018,442713335295428
179019,209787855643585
179020,482468878356133
179021,486590190592836
179022,515239960909168
179023,257543614901649
179024,189829958011244
179025,548489219087260
179026,490439154493668
179027,219759487517508
179028,262355286968848
179029,424932696969032
179030,271192994119061
179031,77957197311425
179032,429973602520330
179033,173996005002061
179034,205361836862547
179035,258213842926013
179036,164498935266422
179038,169274712049838
179039,210664107878036
179068,235839172151778
179079,266142020465909
179081,459960512166730
179082,465107744967264
179367,204733823415016
179368,204561487852005
179371,259055704905934
179376,230703284225651
179377,398448731240795
179380,416446652622391
179423,398273703323110
179428,464618176220611
179429,481694681275843
179430,477812303237059
179431,477846667152707
179433,492827570339139
179434,477812307336595
179436,546203904897512
179437,434227834299329
179438,473430110711123
179439,505460803393574
179440,543764507944164
179683,250257316032012
179850,519956686842944
180262,208963372486008
180263,93315154197620
180264,40747055126885
180301,408758581578518
180449,540431630378433
180450,505320335871633
180451,494685321201180
180452,390279607148947
180453,94452874528655
180454,539469485117141
180455,202831817121292
180456,346456729926722
180457,344684923227716
180458,257839881695069
180459,257635287591123
180460,539675694214861
180514,539122662738265
180518,430138404741958
180519,372932342035300
180520,496459676216921
180521,508181786060364
180522,301181177076573
180526,309804314376777
180528,95882670448435
180529,188644061720036
180530,540752073721908
180531,195879692907293
180715,39785051076977
180716,22085285412595
180717,19923241155696
180718,60057275743344
180720,468928880224721
180721,438574085402822
180722,360394078502217
180834,437728088456782
181000,390211458101441
181123,44888619338217
181128,62480805315051
181129,62480809509353
181130,44854259534315
181193,231454230410830
181194,235987689501286
181195,240385753515701
181196,253581884618342
181262,490624240060867
181263,490624240060867
181267,265047728525964
181268,397619150543388
181559,130172026021317
181560,531699933083490
181682,493274107383357
181693,511781976443555
181694,446008070684194
181695,291811807029558
181696,147690023800664
181697,164328456294001
181698,531929367794951
181699,502170857072731
181700,455241899746910
181701,455379338700366
181702,365726447293921
181703,312954167350497
181704,445503395272708
181705,200193983351707
181706,59952832414767
181707,153576021399823
181708,393120080006266
181709,252381526519930
181710,533921456067662
181786,460541137866008
181787,464118577187915
181804,493600351591721
182818,275445359130328
182819,275445359130328
182886,490778701690976
183194,490778279496857
183195,175668670056794
183196,472190005692694
183199,369015055759705
183454,548501853469350
183560,178797595995291
183561,250506170316098
183562,250484882414966
183563,477939922052617
183564,164441680652833
183565,235950138736545
183566,214146231319996
183567,433303990024291
183568,152413058529377
183770,433780445001700
183771,449242331594002
183772,361292251803294
183773,389659012930391
183774,495628747447376
183775,556409762359317
183776,237172558096202
183777,513082224564562
183778,536163359395479
183779,399287258606672
183780,134849341625061
183781,495334806444822
183782,548993642170188
183783,512242605725512
183784,493550894182768
183785,398533089168420
183786,354960412805071
183787,377712433044645
183788,408722353238112
183789,373486538246531
183790,354260931363783
183791,484768871009433
183792,508718602588772
183793,363684624378970
183794,511982024876996
183795,500550224071808
183796,495611969146023
183797,417419534937426
183798,395443116817248
183799,399759088772676
183800,496591763676768
183801,539678180117586
183802,324559182208584
183803,494373614874257
183804,295732730749708
183805,225082930344808
183806,502026718016424
183807,505320767196760
183808,274599144088388
183809,543833425991873
183810,433879513454309
183811,399815537502546
183812,534951447246918
183813,279328613838153
183814,460427126548205
183815,528751332743408
183816,46801406802809
183817,187539401517929
183818,468464086068089
183819,398666266522212
183820,249195266972845
183821,547855883189324
183822,539332118490321
183823,534951975721011
183824,531981129767395
183825,548387919043442
183826,464769056000532
183827,539453387839858
183828,453403396043537
183829,453125325730599
183830,453335683330819
183831,506460132930321
183832,355274164057193
183833,511989251238096
183834,500888620803435
183835,285424993441610
183836,553732969871472
183837,425743773764923
183838,306861107720675
183839,507623372527761
183840,415199028379987
183841,516859177285193
183842,511951719003244
183843,360462239765344
183844,284840476324323
183845,195263061847250
183846,353178779146566
183847,320609149039978
183848,104720145985761
183849,398899589713821
183850,514567450679432
183851,229512620571015
183852,390517060607762
183853,499993849760272
183854,272186318269139
183855,271188768616899
183856,506346721160683
183857,513081196039881
183858,363515558302369
183859,504457201757595
183860,253764968248133
183861,346770517859928
183862,478712345418848
183863,302863461487435
183864,25713550462574
183865,311706874157281
183866,428620116625985
183867,438821042897602
183868,93883516669034
183869,262936942097254
183870,32070463720139
183871,449956701965347
183872,236596276926786
183873,316207947368033
183874,488794011736421
183875,192527771126665
183876,156798221826785
183877,480249169623386
183878,473411581687839
183879,469017599713435
183880,518339405811286
183881,543215864844226
183882,496003928046866
183883,561907827219585
183884,539984970960593
183885,536077637147696
183886,531670194368448
183887,491745236291264
183888,450879734195659
183889,178765807809500
183890,460226019242940
183891,470148834663891
183892,272323712146640
183893,540156976200902
183894,548677969132622
183895,518056399735300
183896,546678211877806
183897,426641218205690
183898,437155531144624
183899,506357166159250
183900,507524005346704
183901,329670630345881
183902,487586246306787
183903,320190554476525
183904,342151133154487
183905,426469690459592
183906,293933098739439
183907,330504834660272
183908,450547192446416
183909,450624497434384
183910,539400833756376
183911,539675716364868
183912,539332724402227
183913,493308629028638
183914,394386555491045
183915,420216785079892
183916,530879623211748
183917,239887247526851
183918,239884010146259
183919,498668561820321
183920,275067291619284
183921,428299985260512
183922,262570041747267
183923,477812327600081
183924,504574288741125
183925,464588411267896
183926,504441022211724
183927,258093597485733
183928,75655732857579
183929,453890068243820
183930,486711384477268
183931,530842154538961
183932,498005585527625
183933,482200830185035
183934,460529259341001
183935,539363511704560
183936,440411089750891
183937,473455882500676
183938,552560617350054
183939,464926025541321
183940,313333083019971
183941,229382326217945
183942,486986380757185
183943,471180791888176
183944,217483863477585
183945,266925111801808
183946,270531449650499
183947,277206403197555
183948,282316759699402
183949,491056799757122
183950,275449548175824
183951,488247992959390
183952,93210663349475
183953,530944308857492
183954,491219899709761
183955,468164778155840
183956,552625290817089
183957,486950949907672
183958,446659049965481
183959,539638255874265
183960,477812283629761
183961,262289551811558
183962,271155429462801
183963,446564176606980
183964,440584031991320
183965,444372182907422
183966,388004884669607
183967,390134123618691
183968,547747316371335
183969,266272075427719
183970,422871582684942
183971,425052109125126
183972,138796197509877
183973,267134132034293
183975,32304702610393
184216,368554459487904
184217,391418610450468
184218,495663491878065
184219,337927616596115
184331,528397871746334
184339,59662852042609
184340,37686041599761
184341,58158211263973
184342,95541599235303
184424,535245473508378
184425,531936738176146
184426,528098951228430
184427,495285397726235
184428,497863151119502
184429,530830247259290
184430,531397178024990
184431,492932262259739
184432,495233858135067
184469,460529256195273
184483,398047084711323
184487,513673288276129
184493,338527017507002
184495,111872704602466
185033,123778701790940
185133,522113626222148
185134,522113626226240
185135,521563870412356
185136,522113626222148
185137,462655111916955
185242,75714486013307
185243,80825159241117
185244,445800640777062
185245,426911662197511
185246,331611026280501
185247,469616495341264
185248,469459388364431
185249,161457160599743
185250,486830714204483
185251,266962478701603
185252,482456491926577
185253,478025155290673
185254,508563163013571
185256,15360234218100
185257,156034761482780
185258,6578641018980
185259,359370379802144
185261,118135349141074
185262,85631040903751
185263,70892053207868
185264,83432544048775
185265,83499128606945
185717,478896152208771
185718,321889318230503
185719,498254000330457
185721,558397693954740
185731,309300499929572
185983,558397693954740
185984,479414589964058
185985,453438824428898
185986,331603227226032
185987,232925951670291
185988,265911300470835
186001,543764436098769
186003,556908074649749
186004,390210913082192
186005,539538140044472
186007,496917039954274
186009,540702105426598
186010,530676623084241
186012,549365084866769
186013,355031189566419
186015,540500263986506
186019,500926394801458
186020,496591696645704
186021,538404619590841
186022,531944690981219
186023,447491059747610
186024,537476549578715
186025,528783534463969
186026,538851618043488
186105,110731636283442
186106,274335238312581
186318,135700916570640
186319,470698481665925
186320,466988362534417
186321,256022494208199
186322,418026505537875
186524,449481265604554
186572,319782218845214
186825,441855672165647
186826,537598940061975
186827,546325241695259
186828,301982486072545
186829,372182740174797
186833,546325241695259
186908,539362946942477
186915,129256018226777
186977,57441560233658
186979,283429032041581
186984,422939985635273
186994,283496960003929
187215,451116409267905
187216,434158940956229
187217,68363185201861
187218,467951131348048
187219,330926723861778
187238,34344926661709
187239,203256220637575
188126,68018925243406
188132,414347059520352
188165,190022480379414
188320,533954733820886
188321,549348104589140
188322,470166100643652
188354,134019119750453
188355,462864472903059
188399,55261354503901
188400,165834744011615
188401,392284718918914
188402,543744130052932
188403,269105719384972
188404,321467301820194
188405,468147997733936
188406,528129520631552
188407,501960629954549
188408,493639467686931
188409,537142689641762
188410,51720307309455
188411,51720309390223
188412,392218173859048
188413,392218073178362
188634,462864472903059
188910,411819084508236
189010,508559979498416
189012,525726800951318
189021,539913048204675
189022,534969731917959
189040,363964445132606
189041,495490377655825
189042,364529371388770
189043,399075649562970
189044,539534470178509
189045,539535118961167
189046,402992863420871
189047,464668415664451
189048,539362417878873
189049,508588597660612
189050,235966014085442
189051,200708626380815
189052,174388731574285
189053,398731998309187
189054,390941044642791
189055,400881896667506
189058,407523902941012
189059,269024119764629
189060,538847193041875
189061,359739117963149
189062,308496993308442
189063,496522030356786
189066,358707992764746
189068,521929227793856
189070,379038853521858
189071,364851194070701
189073,363889184779546
189075,487343941520537
189078,538850317046534
189079,264575531955961
189082,442148679639495
189084,424287042051321
189088,399689854914405
189094,522994245716613
189097,192225798337587
189100,108418032400985
189109,390196958343975
189111,400048522268189
189112,496589615271113
189114,496584912456852
189116,522910312736096
189120,508714695019232
189122,494418861247683
189142,408912076217881
189143,399930415425093
189144,373521286445256
189145,355869493120709
189146,514218417195783
